poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage
86296,1102,Emerson,IND,The Hill | Nexstar,2.9,-1.1,Online Panel/Email/Text-to-Web,Montana,2024-02-26,2024-03-02,1000,rv,2024-11-05,general,Cornel West,1.1
86296,1102,Emerson,GRE,The Hill | Nexstar,2.9,-1.1,Online Panel/Email/Text-to-Web,Montana,2024-02-26,2024-03-02,1000,rv,2024-11-05,general,Jill Stein,0.7
86316,1515,Data for Progress,DEM,NA,2.6,-1.2,Online Panel/Text,Alaska,2024-02-23,2024-03-02,1120,lv,2024-11-05,general,Kamala Harris,41
86316,1515,Data for Progress,REP,NA,2.6,-1.2,Online Panel/Text,Alaska,2024-02-23,2024-03-02,1120,lv,2024-11-05,general,Donald Trump,53
86316,1515,Data for Progress,DEM,NA,2.6,-1.2,Online Panel/Text,Alaska,2024-02-23,2024-03-02,1120,lv,2024-11-05,general,Kamala Harris,41
86316,1515,Data for Progress,REP,NA,2.6,-1.2,Online Panel/Text,Alaska,2024-02-23,2024-03-02,1120,lv,2024-11-05,general,Donald Trump,53
86258,568,YouGov,DEM,CBS News,3,-1.1,Online Panel,NA,2024-02-28,2024-03-01,1436,lv,2024-11-05,general,Kamala Harris,48
86258,568,YouGov,REP,CBS News,3,-1.1,Online Panel,NA,2024-02-28,2024-03-01,1436,lv,2024-11-05,general,Donald Trump,52
86262,770,TIPP,DEM,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Kamala Harris,43
86262,770,TIPP,REP,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Donald Trump,42
86262,770,TIPP,DEM,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Kamala Harris,38
86262,770,TIPP,REP,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Donald Trump,38
86262,770,TIPP,IND,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Robert F. Kennedy,9
86262,770,TIPP,IND,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Cornel West,2
86262,770,TIPP,GRE,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-02-28,2024-03-01,1246,rv,2024-11-05,general,Jill Stein,1
86268,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-28,2024-03-01,4000,rv,2024-11-05,general,Kamala Harris,42
86268,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-28,2024-03-01,4000,rv,2024-11-05,general,Donald Trump,44
86312,194,GS Strategy Group,DEM,Third Way,1.3,0.3,NA,NA,2024-02-27,2024-03-01,2000,lv,2024-11-05,general,Kamala Harris,45.3
86312,194,GS Strategy Group,REP,Third Way,1.3,0.3,NA,NA,2024-02-27,2024-03-01,2000,lv,2024-11-05,general,Donald Trump,45.8
86312,194,GS Strategy Group,DEM,Third Way,1.3,0.3,NA,NA,2024-02-27,2024-03-01,2000,lv,2024-11-05,general,Kamala Harris,33
86312,194,GS Strategy Group,REP,Third Way,1.3,0.3,NA,NA,2024-02-27,2024-03-01,2000,lv,2024-11-05,general,Donald Trump,35
86312,194,GS Strategy Group,IND,Third Way,1.3,0.3,NA,NA,2024-02-27,2024-03-01,2000,lv,2024-11-05,general,Robert F. Kennedy,13
86312,194,GS Strategy Group,IND,Third Way,1.3,0.3,NA,NA,2024-02-27,2024-03-01,2000,lv,2024-11-05,general,Nikki Haley,9
86269,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-27,2024-02-29,4000,rv,2024-11-05,general,Kamala Harris,42
86269,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-27,2024-02-29,4000,rv,2024-11-05,general,Donald Trump,44
86252,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-02-26,2024-02-28,1185,a,2024-11-05,general,Kamala Harris,36
86252,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-02-26,2024-02-28,1185,a,2024-11-05,general,Donald Trump,36
86270,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-26,2024-02-28,4000,rv,2024-11-05,general,Kamala Harris,42
86270,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-26,2024-02-28,4000,rv,2024-11-05,general,Donald Trump,44
86253,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,rv,2024-11-05,general,Kamala Harris,43
86253,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,rv,2024-11-05,general,Donald Trump,48
86253,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,lv,2024-11-05,general,Kamala Harris,44
86253,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,lv,2024-11-05,general,Donald Trump,48
86253,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,rv,2024-11-05,general,Kamala Harris,35
86253,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,rv,2024-11-05,general,Nikki Haley,45
86253,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,lv,2024-11-05,general,Kamala Harris,37
86253,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,lv,2024-11-05,general,Nikki Haley,46
86253,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,rv,2024-11-05,general,Kamala Harris,41
86253,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,rv,2024-11-05,general,Donald Trump,47
86253,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,lv,2024-11-05,general,Kamala Harris,42
86253,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2024-02-25,2024-02-28,980,lv,2024-11-05,general,Donald Trump,48
86256,1597,Beacon/Shaw,DEM,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Kamala Harris,38
86256,1597,Beacon/Shaw,REP,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Donald Trump,41
86256,1597,Beacon/Shaw,IND,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Robert F. Kennedy,13
86256,1597,Beacon/Shaw,IND,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Cornel West,3
86256,1597,Beacon/Shaw,GRE,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Jill Stein,2
86256,1597,Beacon/Shaw,DEM,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Kamala Harris,47
86256,1597,Beacon/Shaw,REP,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Donald Trump,49
86256,1597,Beacon/Shaw,DEM,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Kamala Harris,35
86256,1597,Beacon/Shaw,REP,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Nikki Haley,28
86256,1597,Beacon/Shaw,IND,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Robert F. Kennedy,24
86256,1597,Beacon/Shaw,IND,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Cornel West,5
86256,1597,Beacon/Shaw,GRE,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Jill Stein,2
86256,1597,Beacon/Shaw,DEM,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Kamala Harris,42
86256,1597,Beacon/Shaw,REP,FOX News,2.8,-1.1,Live Phone/Text-to-Web,NA,2024-02-25,2024-02-28,1262,rv,2024-11-05,general,Nikki Haley,50
86275,437,Selzer,DEM,Des Moines Register | Mediacom,2.8,-1.2,Live Phone,Iowa,2024-02-25,2024-02-28,640,lv,2024-11-05,general,Kamala Harris,33
86275,437,Selzer,REP,Des Moines Register | Mediacom,2.8,-1.2,Live Phone,Iowa,2024-02-25,2024-02-28,640,lv,2024-11-05,general,Donald Trump,48
86244,1416,HarrisX,DEM,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Kamala Harris,48
86244,1416,HarrisX,REP,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Donald Trump,52
86244,1416,HarrisX,DEM,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Kamala Harris,38
86244,1416,HarrisX,REP,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Donald Trump,43
86244,1416,HarrisX,IND,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Robert F. Kennedy,14
86244,1416,HarrisX,IND,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Cornel West,3
86244,1416,HarrisX,GRE,Forbes,1.5,-0.1,Online Panel,NA,2024-02-24,2024-02-28,3021,rv,2024-11-05,general,Jill Stein,2
86266,460,SurveyUSA,DEM,KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,2.8,-1.3,Online Panel,Minnesota,2024-02-23,2024-02-28,1603,lv,2024-11-05,general,Kamala Harris,42
86266,460,SurveyUSA,REP,KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,2.8,-1.3,Online Panel,Minnesota,2024-02-23,2024-02-28,1603,lv,2024-11-05,general,Donald Trump,38
86255,1822,Fabrizio/GBAO,DEM,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Kamala Harris,35
86255,1822,Fabrizio/GBAO,REP,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Donald Trump,40
86255,1822,Fabrizio/GBAO,IND,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Robert F. Kennedy,9
86255,1822,Fabrizio/GBAO,IND,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Cornel West,2
86255,1822,Fabrizio/GBAO,GRE,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Jill Stein,1
86255,1822,Fabrizio/GBAO,LIB,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Lars Mapstead,1
86255,1822,Fabrizio/GBAO,IND,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,"Joe Manchin, III",0
86255,1822,Fabrizio/GBAO,DEM,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Kamala Harris,45
86255,1822,Fabrizio/GBAO,REP,Wall Street Journal,NA,NA,Live Phone/Text-to-Web,NA,2024-02-21,2024-02-28,1745,rv,2024-11-05,general,Donald Trump,47
86300,800,Kaiser Family Foundation,DEM,NA,2.5,-0.3,Probability Panel,NA,2024-02-20,2024-02-28,1072,rv,2024-11-05,general,Kamala Harris,47
86300,800,Kaiser Family Foundation,REP,NA,2.5,-0.3,Probability Panel,NA,2024-02-20,2024-02-28,1072,rv,2024-11-05,general,Donald Trump,44
86215,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2024-02-25,2024-02-27,1498,rv,2024-11-05,general,Kamala Harris,44
86215,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2024-02-25,2024-02-27,1498,rv,2024-11-05,general,Donald Trump,44
86271,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-25,2024-02-27,4000,rv,2024-11-05,general,Kamala Harris,42
86271,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-25,2024-02-27,4000,rv,2024-11-05,general,Donald Trump,44
86274,1411,Axis Research,DEM,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Kamala Harris,40
86274,1411,Axis Research,REP,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Donald Trump,39
86274,1411,Axis Research,IND,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Cornel West,1
86274,1411,Axis Research,GRE,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Jill Stein,2
86274,1411,Axis Research,IND,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Robert F. Kennedy,8
86274,1411,Axis Research,DEM,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Kamala Harris,39
86274,1411,Axis Research,REP,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Nikki Haley,19
86274,1411,Axis Research,IND,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Cornel West,1
86274,1411,Axis Research,GRE,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Jill Stein,1
86274,1411,Axis Research,IND,Pennsylvania Energy Infrastructure Alliance,NA,NA,Online Panel,Pennsylvania,2024-02-25,2024-02-27,601,rv,2024-11-05,general,Robert F. Kennedy,13
86229,1102,Emerson,DEM,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Kamala Harris,56.5
86229,1102,Emerson,REP,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Donald Trump,35.1
86229,1102,Emerson,DEM,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Kamala Harris,50.8
86229,1102,Emerson,REP,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Donald Trump,31.5
86229,1102,Emerson,IND,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Robert F. Kennedy,6.4
86229,1102,Emerson,IND,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Cornel West,2
86229,1102,Emerson,GRE,The Hill | Inside California Politics,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,California,2024-02-24,2024-02-27,1000,lv,2024-11-05,general,Jill Stein,0.9
86299,921,Clarity,DEM,NA,1.6,-0.2,Online Panel,NA,2024-02-22,2024-02-27,1026,lv,2024-11-05,general,Kamala Harris,42
86299,921,Clarity,REP,NA,1.6,-0.2,Online Panel,NA,2024-02-22,2024-02-27,1026,lv,2024-11-05,general,Donald Trump,45
86299,921,Clarity,DEM,NA,1.6,-0.2,Online Panel,NA,2024-02-22,2024-02-27,1026,lv,2024-11-05,general,Kamala Harris,38
86299,921,Clarity,REP,NA,1.6,-0.2,Online Panel,NA,2024-02-22,2024-02-27,1026,lv,2024-11-05,general,Nikki Haley,35
86272,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-24,2024-02-26,4000,rv,2024-11-05,general,Kamala Harris,43
86272,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-24,2024-02-26,4000,rv,2024-11-05,general,Donald Trump,44
86240,1363,UC Berkeley,DEM,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Kamala Harris,40
86240,1363,UC Berkeley,REP,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Donald Trump,28
86240,1363,UC Berkeley,IND,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Robert F. Kennedy,11
86240,1363,UC Berkeley,IND,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Cornel West,3
86240,1363,UC Berkeley,GRE,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Jill Stein,2
86240,1363,UC Berkeley,DEM,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Kamala Harris,52
86240,1363,UC Berkeley,REP,LA Times,2.5,-0.2,Online Panel,California,2024-02-22,2024-02-26,6536,rv,2024-11-05,general,Donald Trump,34
86220,399,Rasmussen,DEM,Bull Moose Project,2.1,-0.5,IVR/Online Panel,Arizona,2024-02-21,2024-02-26,1001,lv,2024-11-05,general,Kamala Harris,40
86220,399,Rasmussen,REP,Bull Moose Project,2.1,-0.5,IVR/Online Panel,Arizona,2024-02-21,2024-02-26,1001,lv,2024-11-05,general,Donald Trump,47
86238,1474,University of Texas at Tyler,DEM,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Kamala Harris,42
86238,1474,University of Texas at Tyler,REP,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Donald Trump,46
86238,1474,University of Texas at Tyler,DEM,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Kamala Harris,37
86238,1474,University of Texas at Tyler,REP,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Donald Trump,41
86238,1474,University of Texas at Tyler,IND,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Robert F. Kennedy,13
86238,1474,University of Texas at Tyler,IND,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Cornel West,6
86238,1474,University of Texas at Tyler,GRE,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Jill Stein,3
86238,1474,University of Texas at Tyler,DEM,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Kamala Harris,36
86238,1474,University of Texas at Tyler,REP,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Nikki Haley,42
86238,1474,University of Texas at Tyler,DEM,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Kamala Harris,36
86238,1474,University of Texas at Tyler,REP,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Nikki Haley,33
86238,1474,University of Texas at Tyler,IND,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Robert F. Kennedy,20
86238,1474,University of Texas at Tyler,IND,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Cornel West,7
86238,1474,University of Texas at Tyler,GRE,NA,1.8,0.1,Live Phone/Online Panel,Texas,2024-02-18,2024-02-26,1167,rv,2024-11-05,general,Jill Stein,3
86226,1741,ActiVote,DEM,NA,NA,NA,App Panel,NA,2024-02-10,2024-02-26,745,lv,2024-11-05,general,Kamala Harris,49
86226,1741,ActiVote,REP,NA,NA,NA,App Panel,NA,2024-02-10,2024-02-26,745,lv,2024-11-05,general,Nikki Haley,51
86225,1741,ActiVote,DEM,NA,NA,NA,App Panel,NA,2024-02-08,2024-02-26,999,lv,2024-11-05,general,Kamala Harris,46.9
86225,1741,ActiVote,REP,NA,NA,NA,App Panel,NA,2024-02-08,2024-02-26,999,lv,2024-11-05,general,Donald Trump,53.1
86195,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-23,2024-02-25,6224,rv,2024-11-05,general,Kamala Harris,43
86195,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-23,2024-02-25,6224,rv,2024-11-05,general,Donald Trump,44
86217,1575,Leger,DEM,The Canadian Press,2,0,Online Panel,NA,2024-02-23,2024-02-25,1005,a,2024-11-05,general,Kamala Harris,36
86217,1575,Leger,REP,The Canadian Press,2,0,Online Panel,NA,2024-02-23,2024-02-25,1005,a,2024-11-05,general,Donald Trump,39
86217,1575,Leger,DEM,The Canadian Press,2,0,Online Panel,NA,2024-02-23,2024-02-25,773,lv,2024-11-05,general,Kamala Harris,42
86217,1575,Leger,REP,The Canadian Press,2,0,Online Panel,NA,2024-02-23,2024-02-25,773,lv,2024-11-05,general,Donald Trump,45
86192,1001,North Star Opinion Research,DEM,League of American Workers,1.1,0.3,Live Phone/Text-to-Web,Michigan,2024-02-22,2024-02-25,600,lv,2024-11-05,general,Kamala Harris,43
86192,1001,North Star Opinion Research,REP,League of American Workers,1.1,0.3,Live Phone/Text-to-Web,Michigan,2024-02-22,2024-02-25,600,lv,2024-11-05,general,Donald Trump,43
86196,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-02-22,2024-02-24,4000,rv,2024-11-05,general,Kamala Harris,43
86196,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-02-22,2024-02-24,4000,rv,2024-11-05,general,Donald Trump,44
86181,1102,Emerson,DEM,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Kamala Harris,44
86181,1102,Emerson,REP,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Donald Trump,46
86181,1102,Emerson,DEM,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Kamala Harris,38.7
86181,1102,Emerson,REP,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Donald Trump,42.4
86181,1102,Emerson,IND,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Robert F. Kennedy,5.8
86181,1102,Emerson,IND,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Cornel West,1.4
86181,1102,Emerson,GRE,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Michigan,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Jill Stein,1.1
86194,1102,Emerson,DEM,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Kamala Harris,42.4
86194,1102,Emerson,REP,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Donald Trump,45.2
86194,1102,Emerson,DEM,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Kamala Harris,37.1
86194,1102,Emerson,REP,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Donald Trump,40.8
86194,1102,Emerson,IND,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Robert F. Kennedy,6.9
86194,1102,Emerson,IND,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Cornel West,0.5
86194,1102,Emerson,GRE,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Jill Stein,1.3
86194,1102,Emerson,DEM,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Kamala Harris,43.6
86194,1102,Emerson,REP,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Donald Trump,47
86194,1102,Emerson,DEM,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Gavin Newsom,35.8
86194,1102,Emerson,REP,The Hill | Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Wisconsin,2024-02-20,2024-02-24,1000,rv,2024-11-05,general,Donald Trump,44.7
86191,1714,Kaplan Strategies,DEM,NA,2,-0.9,NA,Wisconsin,2024-02-22,2024-02-23,941,rv,2024-11-05,general,Kamala Harris,39
86191,1714,Kaplan Strategies,REP,NA,2,-0.9,NA,Wisconsin,2024-02-22,2024-02-23,941,rv,2024-11-05,general,Donald Trump,41
86193,1714,Kaplan Strategies,DEM,NA,2,-0.9,NA,Michigan,2024-02-22,2024-02-23,1019,rv,2024-11-05,general,Kamala Harris,36
86193,1714,Kaplan Strategies,REP,NA,2,-0.9,NA,Michigan,2024-02-22,2024-02-23,1019,rv,2024-11-05,general,Donald Trump,46
