poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage,PollRecency
85644,1416,HarrisX,REP,Messenger,1.5,-0.1,Online Panel,NA,2024-01-16,2024-01-17,1045,rv,2024-11-05,general,Donald Trump,52,277
85644,1416,HarrisX,DEM,Messenger,1.5,-0.1,Online Panel,NA,2024-01-16,2024-01-17,1045,rv,2024-11-05,general,Kamala Harris,40,277
85644,1416,HarrisX,REP,Messenger,1.5,-0.1,Online Panel,NA,2024-01-16,2024-01-17,1045,rv,2024-11-05,general,Donald Trump,43,277
85655,1205,Marist,DEM,NA,2.9,-0.9,Live Phone/Online Panel/Text,New Hampshire,2024-01-15,2024-01-17,1157,rv,2024-11-05,general,Kamala Harris,52,278
85655,1205,Marist,REP,NA,2.9,-0.9,Live Phone/Online Panel/Text,New Hampshire,2024-01-15,2024-01-17,1157,rv,2024-11-05,general,Donald Trump,45,278
85655,1205,Marist,DEM,NA,2.9,-0.9,Live Phone/Online Panel/Text,New Hampshire,2024-01-15,2024-01-17,1157,rv,2024-11-05,general,Kamala Harris,44,278
85655,1205,Marist,REP,NA,2.9,-0.9,Live Phone/Online Panel/Text,New Hampshire,2024-01-15,2024-01-17,1157,rv,2024-11-05,general,Donald Trump,41,278
85655,1205,Marist,DEM,NA,2.9,-0.9,Live Phone/Online Panel/Text,New Hampshire,2024-01-15,2024-01-17,1157,rv,2024-11-05,general,Kamala Harris,44,278
85655,1205,Marist,DEM,NA,2.9,-0.9,Live Phone/Online Panel/Text,New Hampshire,2024-01-15,2024-01-17,1157,rv,2024-11-05,general,Kamala Harris,51,278
85682,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-15,2024-01-17,4000,rv,2024-11-05,general,Kamala Harris,42,278
85682,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-15,2024-01-17,4000,rv,2024-11-05,general,Donald Trump,43,278
85667,438,Siena,DEM,NA,2.7,-0.8,Live Phone/Online Panel,New York,2024-01-14,2024-01-17,807,rv,2024-11-05,general,Kamala Harris,46,279
85667,438,Siena,REP,NA,2.7,-0.8,Live Phone/Online Panel,New York,2024-01-14,2024-01-17,807,rv,2024-11-05,general,Donald Trump,37,279
85667,438,Siena,DEM,NA,2.7,-0.8,Live Phone/Online Panel,New York,2024-01-14,2024-01-17,807,rv,2024-11-05,general,Kamala Harris,41,279
85667,438,Siena,REP,NA,2.7,-0.8,Live Phone/Online Panel,New York,2024-01-14,2024-01-17,807,rv,2024-11-05,general,Donald Trump,32,279
85626,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2024-01-14,2024-01-16,1472,rv,2024-11-05,general,Kamala Harris,44,279
85626,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2024-01-14,2024-01-16,1472,rv,2024-11-05,general,Donald Trump,43,279
85683,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-14,2024-01-16,4000,rv,2024-11-05,general,Kamala Harris,41,279
85683,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-14,2024-01-16,4000,rv,2024-11-05,general,Donald Trump,43,279
85631,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-13,2024-01-15,6606,rv,2024-11-05,general,Kamala Harris,41,280
85631,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-13,2024-01-15,6606,rv,2024-11-05,general,Donald Trump,43,280
85646,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Email,Texas,2024-01-13,2024-01-15,1315,rv,2024-11-05,general,Kamala Harris,40.9,280
85646,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Email,Texas,2024-01-13,2024-01-15,1315,rv,2024-11-05,general,Donald Trump,48.7,280
85646,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Email,Texas,2024-01-13,2024-01-15,1315,rv,2024-11-05,general,Kamala Harris,36.1,280
85646,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Email,Texas,2024-01-13,2024-01-15,1315,rv,2024-11-05,general,Donald Trump,45.7,280
85638,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-12,2024-01-14,4000,rv,2024-11-05,general,Kamala Harris,41,281
85638,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-12,2024-01-14,4000,rv,2024-11-05,general,Donald Trump,44,281
85648,1102,Emerson,DEM,Inside California Politics,2.9,-1.1,IVR/Online Panel,California,2024-01-11,2024-01-14,1087,rv,2024-11-05,general,Kamala Harris,54.4,282
85648,1102,Emerson,REP,Inside California Politics,2.9,-1.1,IVR/Online Panel,California,2024-01-11,2024-01-14,1087,rv,2024-11-05,general,Donald Trump,33.7,282
85648,1102,Emerson,DEM,Inside California Politics,2.9,-1.1,IVR/Online Panel,California,2024-01-11,2024-01-14,1087,rv,2024-11-05,general,Kamala Harris,46.5,282
85648,1102,Emerson,REP,Inside California Politics,2.9,-1.1,IVR/Online Panel,California,2024-01-11,2024-01-14,1087,rv,2024-11-05,general,Donald Trump,31.7,282
85637,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-11,2024-01-13,4000,rv,2024-11-05,general,Kamala Harris,41,282
85637,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-11,2024-01-13,4000,rv,2024-11-05,general,Donald Trump,44,282
85675,534,Virginia Commonwealth U.,DEM,NA,2.1,-0.1,Live Phone/Text-to-Web,Virginia,2023-12-28,2024-01-13,812,a,2024-11-05,general,Kamala Harris,43,296
85675,534,Virginia Commonwealth U.,REP,NA,2.1,-0.1,Live Phone/Text-to-Web,Virginia,2023-12-28,2024-01-13,812,a,2024-11-05,general,Donald Trump,40,296
85675,534,Virginia Commonwealth U.,DEM,NA,2.1,-0.1,Live Phone/Text-to-Web,Virginia,2023-12-28,2024-01-13,812,a,2024-11-05,general,Kamala Harris,42,296
85675,534,Virginia Commonwealth U.,DEM,NA,2.1,-0.1,Live Phone/Text-to-Web,Virginia,2023-12-28,2024-01-13,812,a,2024-11-05,general,Kamala Harris,38,296
85629,1347,Cygnal,DEM,NA,2.1,-1.1,NA,NA,2024-01-11,2024-01-12,2000,lv,2024-11-05,general,Kamala Harris,46.2,282
85629,1347,Cygnal,REP,NA,2.1,-1.1,NA,NA,2024-01-11,2024-01-12,2000,lv,2024-11-05,general,Donald Trump,46.6,282
85629,1347,Cygnal,DEM,NA,2.1,-1.1,NA,NA,2024-01-11,2024-01-12,2000,lv,2024-11-05,general,Kamala Harris,41.4,282
85629,1347,Cygnal,REP,NA,2.1,-1.1,NA,NA,2024-01-11,2024-01-12,2000,lv,2024-11-05,general,Donald Trump,41.5,282
85608,568,YouGov,DEM,CBS News,3,-1.1,Online Panel,NA,2024-01-10,2024-01-12,1906,lv,2024-11-05,general,Kamala Harris,48,283
85608,568,YouGov,REP,CBS News,3,-1.1,Online Panel,NA,2024-01-10,2024-01-12,1906,lv,2024-11-05,general,Donald Trump,50,283
85608,568,YouGov,DEM,CBS News,3,-1.1,Online Panel,NA,2024-01-10,2024-01-12,1906,lv,2024-11-05,general,Kamala Harris,48,283
85608,568,YouGov,DEM,CBS News,3,-1.1,Online Panel,NA,2024-01-10,2024-01-12,1906,lv,2024-11-05,general,Kamala Harris,45,283
85636,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-10,2024-01-12,4000,rv,2024-11-05,general,Kamala Harris,42,283
85636,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-10,2024-01-12,4000,rv,2024-11-05,general,Donald Trump,43,283
85645,26,Angus Reid,DEM,NA,2,-0.1,Online Panel,NA,2024-01-09,2024-01-12,1178,a,2024-11-05,general,Kamala Harris,37,284
85645,26,Angus Reid,REP,NA,2,-0.1,Online Panel,NA,2024-01-09,2024-01-12,1178,a,2024-11-05,general,Donald Trump,37,284
85635,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-09,2024-01-11,4000,rv,2024-11-05,general,Kamala Harris,42,284
85635,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-09,2024-01-11,4000,rv,2024-11-05,general,Donald Trump,43,284
85620,847,U. Georgia SPIA,DEM,Atlanta Journal-Constitution,2.2,-0.2,Live Phone,Georgia,2024-01-03,2024-01-11,1007,rv,2024-11-05,general,Kamala Harris,36.9,290
85620,847,U. Georgia SPIA,REP,Atlanta Journal-Constitution,2.2,-0.2,Live Phone,Georgia,2024-01-03,2024-01-11,1007,rv,2024-11-05,general,Donald Trump,44.7,290
85634,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-08,2024-01-10,4000,rv,2024-11-05,general,Kamala Harris,43,285
85634,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-08,2024-01-10,4000,rv,2024-11-05,general,Donald Trump,42,285
85602,1166,Target Insyght,DEM,MIRS News Service | Traverse Connect,1,0.3,NA,Michigan,2024-01-04,2024-01-10,800,rv,2024-11-05,general,Kamala Harris,45,289
85602,1166,Target Insyght,REP,MIRS News Service | Traverse Connect,1,0.3,NA,Michigan,2024-01-04,2024-01-10,800,rv,2024-11-05,general,Donald Trump,41,289
85578,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2024-01-07,2024-01-09,1417,rv,2024-11-05,general,Kamala Harris,43,286
85578,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2024-01-07,2024-01-09,1417,rv,2024-11-05,general,Donald Trump,43,286
85591,399,Rasmussen,DEM,NA,2.1,-0.5,IVR/Online Panel,NA,2024-01-07,2024-01-09,968,lv,2024-11-05,general,Kamala Harris,41,286
85591,399,Rasmussen,REP,NA,2.1,-0.5,IVR/Online Panel,NA,2024-01-07,2024-01-09,968,lv,2024-11-05,general,Donald Trump,49,286
85591,399,Rasmussen,DEM,NA,2.1,-0.5,IVR/Online Panel,NA,2024-01-07,2024-01-09,968,lv,2024-11-05,general,Kamala Harris,41,286
85591,399,Rasmussen,DEM,NA,2.1,-0.5,IVR/Online Panel,NA,2024-01-07,2024-01-09,968,lv,2024-11-05,general,Kamala Harris,38,286
85633,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-07,2024-01-09,4000,rv,2024-11-05,general,Kamala Harris,43,286
85633,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-07,2024-01-09,4000,rv,2024-11-05,general,Donald Trump,42,286
85585,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,4677,a,2024-11-05,general,Kamala Harris,48,290
85585,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,4677,a,2024-11-05,general,Donald Trump,48,290
85585,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,4677,a,2024-11-05,general,Kamala Harris,29,290
85585,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,4677,a,2024-11-05,general,Donald Trump,30,290
85585,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,3815,rv,2024-11-05,general,Kamala Harris,40,290
85585,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,3815,rv,2024-11-05,general,Donald Trump,38,290
85585,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,3815,rv,2024-11-05,general,Kamala Harris,34,290
85585,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-09,3815,rv,2024-11-05,general,Donald Trump,33,290
85632,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-06,2024-01-08,4000,rv,2024-11-05,general,Kamala Harris,42,287
85632,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-06,2024-01-08,4000,rv,2024-11-05,general,Donald Trump,43,287
85563,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Nevada,2024-01-05,2024-01-08,1294,rv,2024-11-05,general,Kamala Harris,45.3,288
85563,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Nevada,2024-01-05,2024-01-08,1294,rv,2024-11-05,general,Donald Trump,47,288
85563,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Nevada,2024-01-05,2024-01-08,1294,rv,2024-11-05,general,Kamala Harris,38.8,288
85563,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Nevada,2024-01-05,2024-01-08,1294,rv,2024-11-05,general,Donald Trump,42.2,288
85584,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-01-04,2024-01-08,1680,rv,2024-11-05,general,Kamala Harris,49,289
85584,396,Quinnipiac,REP,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-01-04,2024-01-08,1680,rv,2024-11-05,general,Donald Trump,46,289
85584,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-01-04,2024-01-08,1680,rv,2024-11-05,general,Kamala Harris,41,289
85584,396,Quinnipiac,REP,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-01-04,2024-01-08,1680,rv,2024-11-05,general,Donald Trump,39,289
85604,1363,UC Berkeley,DEM,LA Times,2.5,-0.2,Email,California,2024-01-04,2024-01-08,4470,lv,2024-11-05,general,Kamala Harris,47,289
85604,1363,UC Berkeley,REP,LA Times,2.5,-0.2,Email,California,2024-01-04,2024-01-08,4470,lv,2024-11-05,general,Donald Trump,31,289
85604,1363,UC Berkeley,DEM,LA Times,2.5,-0.2,Email,California,2024-01-04,2024-01-08,4470,lv,2024-11-05,general,Kamala Harris,56,289
85604,1363,UC Berkeley,REP,LA Times,2.5,-0.2,Email,California,2024-01-04,2024-01-08,4470,lv,2024-11-05,general,Donald Trump,37,289
85606,1705,John Zogby Strategies,DEM,NA,1.8,0,NA,NA,2024-01-06,2024-01-07,1012,lv,2024-11-05,general,Kamala Harris,46.1,287
85606,1705,John Zogby Strategies,REP,NA,1.8,0,NA,NA,2024-01-06,2024-01-07,1012,lv,2024-11-05,general,Donald Trump,46.7,287
85562,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-05,2024-01-07,6367,rv,2024-11-05,general,Kamala Harris,43,288
85562,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-05,2024-01-07,6367,rv,2024-11-05,general,Donald Trump,42,288
85564,458,Suffolk,DEM,Boston Globe | USA Today,2.9,-1,Live Phone,New Hampshire,2024-01-03,2024-01-07,1000,lv,2024-11-05,general,Kamala Harris,41.5,290
85564,458,Suffolk,REP,Boston Globe | USA Today,2.9,-1,Live Phone,New Hampshire,2024-01-03,2024-01-07,1000,lv,2024-11-05,general,Donald Trump,34.1,290
86761,241,Ipsos,DEM,With Honor,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-07,2027,a,2024-11-05,general,Kamala Harris,32,290
86761,241,Ipsos,REP,With Honor,2.8,-0.9,Probability Panel,NA,2024-01-03,2024-01-07,2027,a,2024-11-05,general,Donald Trump,34,290
85565,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-04,2024-01-06,4000,rv,2024-11-05,general,Kamala Harris,42,289
85565,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-04,2024-01-06,4000,rv,2024-11-05,general,Donald Trump,42,289
85576,176,Glengariff Group Inc.,DEM,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Kamala Harris,39,291
85576,176,Glengariff Group Inc.,REP,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Donald Trump,47,291
85576,176,Glengariff Group Inc.,DEM,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Kamala Harris,29,291
85576,176,Glengariff Group Inc.,REP,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Donald Trump,41,291
85576,176,Glengariff Group Inc.,REP,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Donald Trump,45,291
85576,176,Glengariff Group Inc.,REP,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Donald Trump,45,291
85576,176,Glengariff Group Inc.,DEM,Detroit News | WDIV-TV,1.5,-0.2,NA,Michigan,2024-01-02,2024-01-06,600,lv,2024-11-05,general,Kamala Harris,34,291
85566,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-03,2024-01-05,4000,rv,2024-11-05,general,Kamala Harris,42,290
85566,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-03,2024-01-05,4000,rv,2024-11-05,general,Donald Trump,43,290
85586,770,TIPP,DEM,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-01-03,2024-01-05,1247,rv,2024-11-05,general,Kamala Harris,40,290
85586,770,TIPP,REP,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-01-03,2024-01-05,1247,rv,2024-11-05,general,Donald Trump,41,290
85586,770,TIPP,DEM,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-01-03,2024-01-05,1247,rv,2024-11-05,general,Kamala Harris,34,290
85586,770,TIPP,REP,Issues & Insights,1.8,-0.4,Online Panel,NA,2024-01-03,2024-01-05,1247,rv,2024-11-05,general,Donald Trump,37,290
85542,1705,John Zogby Strategies,DEM,NA,1.8,0,Online Panel,Iowa,2024-01-02,2024-01-04,500,lv,2024-11-05,general,Kamala Harris,39,291
85542,1705,John Zogby Strategies,REP,NA,1.8,0,Online Panel,Iowa,2024-01-02,2024-01-04,500,lv,2024-11-05,general,Donald Trump,51,291
85543,1705,John Zogby Strategies,DEM,NA,1.8,0,Online Panel,Michigan,2024-01-02,2024-01-04,602,lv,2024-11-05,general,Kamala Harris,44,291
85543,1705,John Zogby Strategies,REP,NA,1.8,0,Online Panel,Michigan,2024-01-02,2024-01-04,602,lv,2024-11-05,general,Donald Trump,47,291
85567,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-02,2024-01-04,4000,rv,2024-11-05,general,Kamala Harris,41,291
85567,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-02,2024-01-04,4000,rv,2024-11-05,general,Donald Trump,43,291
85587,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2364,lv,2024-11-05,general,Kamala Harris,41,291
85587,1800,Noble Predictive Insights,REP,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2364,lv,2024-11-05,general,Donald Trump,45,291
85587,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2573,rv,2024-11-05,general,Kamala Harris,40,291
85587,1800,Noble Predictive Insights,REP,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2573,rv,2024-11-05,general,Donald Trump,44,291
85587,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2364,lv,2024-11-05,general,Kamala Harris,36,291
85587,1800,Noble Predictive Insights,REP,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2364,lv,2024-11-05,general,Donald Trump,41,291
85587,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2573,rv,2024-11-05,general,Kamala Harris,35,291
85587,1800,Noble Predictive Insights,REP,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-01-02,2024-01-04,2573,rv,2024-11-05,general,Donald Trump,41,291
85568,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-01-01,2024-01-03,4000,rv,2024-11-05,general,Kamala Harris,42,292
85568,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-01-01,2024-01-03,4000,rv,2024-11-05,general,Donald Trump,42,292
85540,1741,ActiVote,DEM,NA,NA,NA,App Panel,NA,2023-10-06,2024-01-03,841,lv,2024-11-05,general,Kamala Harris,46,379
85540,1741,ActiVote,REP,NA,NA,NA,App Panel,NA,2023-10-06,2024-01-03,841,lv,2024-11-05,general,Donald Trump,54,379
85493,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-12-31,2024-01-02,1343,rv,2024-11-05,general,Kamala Harris,44,293
85493,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-12-31,2024-01-02,1343,rv,2024-11-05,general,Donald Trump,44,293
85493,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-12-31,2024-01-02,1343,rv,2024-11-05,general,Kamala Harris,44,293
85493,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-12-31,2024-01-02,1343,rv,2024-11-05,general,Kamala Harris,41,293
85569,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-31,2024-01-02,4000,rv,2024-11-05,general,Kamala Harris,42,293
85569,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-31,2024-01-02,4000,rv,2024-11-05,general,Donald Trump,42,293
85494,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-30,2024-01-01,6816,rv,2024-11-05,general,Kamala Harris,41,294
85494,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-30,2024-01-01,6816,rv,2024-11-05,general,Donald Trump,42,294
85497,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-29,2023-12-31,4000,rv,2024-11-05,general,Kamala Harris,41,295
85497,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-29,2023-12-31,4000,rv,2024-11-05,general,Donald Trump,43,295
85498,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-28,2023-12-30,4000,rv,2024-11-05,general,Kamala Harris,41,296
85498,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-28,2023-12-30,4000,rv,2024-11-05,general,Donald Trump,43,296
85546,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Arizona,2023-12-28,2023-12-30,808,lv,2024-11-05,general,Kamala Harris,35,296
85546,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Arizona,2023-12-28,2023-12-30,808,lv,2024-11-05,general,Donald Trump,41,296
85547,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Florida,2023-12-28,2023-12-30,1147,lv,2024-11-05,general,Kamala Harris,34,296
85547,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Florida,2023-12-28,2023-12-30,1147,lv,2024-11-05,general,Donald Trump,45,296
85548,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Georgia,2023-12-28,2023-12-30,953,lv,2024-11-05,general,Kamala Harris,34,296
85548,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Georgia,2023-12-28,2023-12-30,953,lv,2024-11-05,general,Donald Trump,42,296
85549,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Michigan,2023-12-28,2023-12-30,832,lv,2024-11-05,general,Kamala Harris,37,296
85549,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Michigan,2023-12-28,2023-12-30,832,lv,2024-11-05,general,Donald Trump,39,296
85550,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,North Carolina,2023-12-28,2023-12-30,1220,lv,2024-11-05,general,Kamala Harris,33,296
85550,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,North Carolina,2023-12-28,2023-12-30,1220,lv,2024-11-05,general,Donald Trump,37,296
85551,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Pennsylvania,2023-12-28,2023-12-30,1069,lv,2024-11-05,general,Kamala Harris,39,296
85551,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Pennsylvania,2023-12-28,2023-12-30,1069,lv,2024-11-05,general,Donald Trump,40,296
85499,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-27,2023-12-29,4000,rv,2024-11-05,general,Kamala Harris,42,297
85499,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-27,2023-12-29,4000,rv,2024-11-05,general,Donald Trump,43,297
85500,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-26,2023-12-28,4000,rv,2024-11-05,general,Kamala Harris,42,298
85500,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-26,2023-12-28,4000,rv,2024-11-05,general,Donald Trump,43,298
85533,1477,Targoz Market Research,DEM,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,1187,rv,2024-11-05,general,Kamala Harris,30,310
85533,1477,Targoz Market Research,REP,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,1187,rv,2024-11-05,general,Donald Trump,61,310
85533,1477,Targoz Market Research,DEM,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,929,lv,2024-11-05,general,Kamala Harris,31,310
85533,1477,Targoz Market Research,REP,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,929,lv,2024-11-05,general,Donald Trump,63,310
85533,1477,Targoz Market Research,DEM,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,1187,rv,2024-11-05,general,Kamala Harris,23,310
85533,1477,Targoz Market Research,REP,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,1187,rv,2024-11-05,general,Donald Trump,48,310
85533,1477,Targoz Market Research,DEM,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,929,lv,2024-11-05,general,Kamala Harris,25,310
85533,1477,Targoz Market Research,REP,Beacon Center,1.8,0.1,Online Panel,Tennessee,2023-12-14,2023-12-28,929,lv,2024-11-05,general,Donald Trump,51,310
85501,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-25,2023-12-27,4000,rv,2024-11-05,general,Kamala Harris,42,299
85501,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-25,2023-12-27,4000,rv,2024-11-05,general,Donald Trump,43,299
85502,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-12-24,2023-12-26,4000,rv,2024-11-05,general,Kamala Harris,42,300
85502,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-12-24,2023-12-26,4000,rv,2024-11-05,general,Donald Trump,42,300
85489,458,Suffolk,DEM,USA Today,2.9,-1,Live Phone,NA,2023-12-23,2023-12-26,1000,rv,2024-11-05,general,Kamala Harris,42.8,301
