poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage,TimeToElection,Weight,numpolls,PredictedPercentage
87513,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Kamala Harris,46,117,0.008547008547008548,5764,48.02428403401494
87513,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Donald Trump,48,117,0.008547008547008548,5203,43.02551682052388
87513,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Gretchen Whitmer,52,117,0.008547008547008548,30,-3.068284953788484
87513,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Donald Trump,45,117,0.008547008547008548,5203,43.02551682052388
87513,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Gavin Newsom,44,117,0.008547008547008548,44,-2.9435385349134844
87513,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Donald Trump,45,117,0.008547008547008548,5203,43.02551682052388
87513,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Pete Buttigieg,43,117,0.008547008547008548,12,-3.2286732066277692
87513,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Donald Trump,48,117,0.008547008547008548,5203,43.02551682052388
87513,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Josh Shapiro,40,117,0.008547008547008548,14,-3.2108522896456266
87513,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Donald Trump,42,117,0.008547008547008548,5203,43.02551682052388
87513,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,J.B. Pritzker,39,117,0.008547008547008548,8,-3.264315040592055
87513,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Michigan,2024-07-11,2024-07-12,568,rv,2024-11-05,general,Donald Trump,45,117,0.008547008547008548,5203,43.02551682052388
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Kamala Harris,44,117,0.008547008547008548,5764,48.32424358094586
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,47,117,0.008547008547008548,5203,43.32547636745481
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Kamala Harris,45,117,0.008547008547008548,5764,48.32424358094586
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,51,117,0.008547008547008548,5203,43.32547636745481
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Gretchen Whitmer,42,117,0.008547008547008548,30,-2.768325406857561
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,50,117,0.008547008547008548,5203,43.32547636745481
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Gavin Newsom,42,117,0.008547008547008548,44,-2.6435789879825613
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,51,117,0.008547008547008548,5203,43.32547636745481
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Pete Buttigieg,41,117,0.008547008547008548,12,-2.928713659696846
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,50,117,0.008547008547008548,5203,43.32547636745481
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Josh Shapiro,47,117,0.008547008547008548,14,-2.9108927427147036
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,46,117,0.008547008547008548,5203,43.32547636745481
87514,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,J.B. Pritzker,37,117,0.008547008547008548,8,-2.964355493661132
87514,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Pennsylvania,2024-07-11,2024-07-12,537,rv,2024-11-05,general,Donald Trump,50,117,0.008547008547008548,5203,43.32547636745481
87409,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-07-10,2024-07-12,4000,rv,2024-11-05,general,Kamala Harris,42,118,0.00847457627118644,5764,NA
87409,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-07-10,2024-07-12,4000,rv,2024-11-05,general,Donald Trump,44,118,0.00847457627118644,5203,NA
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Kamala Harris,46,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Donald Trump,44,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Kamala Harris,48,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Donald Trump,45,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Kamala Harris,38,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Donald Trump,36,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Robert F. Kennedy,9,119,0.008403361344537815,1306,7.492830535007201
87404,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Jill Stein,2,119,0.008403361344537815,1100,5.657276085846492
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,3.2514522932572127
87404,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,0.979285378034005
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Kamala Harris,40,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Donald Trump,38,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Robert F. Kennedy,7,119,0.008403361344537815,1306,7.492830535007201
87404,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Jill Stein,2,119,0.008403361344537815,1100,5.657276085846492
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,3.2514522932572127
87404,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,0.979285378034005
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Kamala Harris,48,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Donald Trump,44,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Kamala Harris,49,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Donald Trump,44,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Kamala Harris,41,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Donald Trump,38,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Robert F. Kennedy,9,119,0.008403361344537815,1306,7.492830535007201
87404,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Jill Stein,1,119,0.008403361344537815,1100,5.657276085846492
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,3.2514522932572127
87404,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,rv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,0.979285378034005
87404,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Kamala Harris,43,119,0.008403361344537815,5764,47.21565448820351
87404,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Donald Trump,39,119,0.008403361344537815,5203,42.21688727471246
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Robert F. Kennedy,7,119,0.008403361344537815,1306,7.492830535007201
87404,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Jill Stein,1,119,0.008403361344537815,1100,5.657276085846492
87404,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,3.2514522932572127
87404,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Virginia,2024-07-09,2024-07-12,661,lv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,0.979285378034005
87469,1624,J.L. Partners,DEM,NA,1.6,0.2,NA,Arizona,2024-07-10,2024-07-11,513,lv,2024-11-05,general,Kamala Harris,40,118,0.00847457627118644,5764,48.275683151679004
87469,1624,J.L. Partners,REP,NA,1.6,0.2,NA,Arizona,2024-07-10,2024-07-11,513,lv,2024-11-05,general,Donald Trump,46,118,0.00847457627118644,5203,43.27691593818794
87469,1624,J.L. Partners,IND,NA,1.6,0.2,NA,Arizona,2024-07-10,2024-07-11,513,lv,2024-11-05,general,Robert F. Kennedy,4,118,0.00847457627118644,1306,8.552859198482686
87469,1624,J.L. Partners,GRE,NA,1.6,0.2,NA,Arizona,2024-07-10,2024-07-11,513,lv,2024-11-05,general,Jill Stein,2,118,0.00847457627118644,1100,6.717304749321977
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Kamala Harris,43,118,0.00847457627118644,5764,48.29411374068527
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,51,118,0.00847457627118644,5203,43.29534652719421
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Kamala Harris,44,118,0.00847457627118644,5764,48.29411374068527
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,52,118,0.00847457627118644,5203,43.29534652719421
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Gretchen Whitmer,45,118,0.00847457627118644,30,-2.798455247118155
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,49,118,0.00847457627118644,5203,43.29534652719421
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Gavin Newsom,44,118,0.00847457627118644,44,-2.6737088282431554
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,51,118,0.00847457627118644,5203,43.29534652719421
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Pete Buttigieg,46,118,0.00847457627118644,12,-2.9588434999574402
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,49,118,0.00847457627118644,5203,43.29534652719421
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Josh Shapiro,43,118,0.00847457627118644,14,-2.9410225829752976
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,46,118,0.00847457627118644,5203,43.29534652719421
87512,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,J.B. Pritzker,41,118,0.00847457627118644,8,-2.994485333921726
87512,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Arizona,2024-07-10,2024-07-11,596,rv,2024-11-05,general,Donald Trump,47,118,0.00847457627118644,5203,43.29534652719421
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Kamala Harris,47,118,0.00847457627118644,5764,48.46435241124106
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,47,118,0.00847457627118644,5203,43.46558519775
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Kamala Harris,48,118,0.00847457627118644,5764,48.46435241124106
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,49,118,0.00847457627118644,5203,43.46558519775
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Gretchen Whitmer,47,118,0.00847457627118644,30,-2.628216576562367
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,46,118,0.00847457627118644,5203,43.46558519775
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Gavin Newsom,48,118,0.00847457627118644,44,-2.5034701576873672
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,48,118,0.00847457627118644,5203,43.46558519775
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Pete Buttigieg,47,118,0.00847457627118644,12,-2.788604829401652
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,46,118,0.00847457627118644,5203,43.46558519775
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Josh Shapiro,46,118,0.00847457627118644,14,-2.7707839124195095
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,44,118,0.00847457627118644,5203,43.46558519775
87515,383,PPP,DEM,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,J.B. Pritzker,47,118,0.00847457627118644,8,-2.8242466633659378
87515,383,PPP,REP,Progress Action Fund (hybrid PAC),1.4,0,IVR/Text,Wisconsin,2024-07-10,2024-07-11,548,rv,2024-11-05,general,Donald Trump,47,118,0.00847457627118644,5203,43.46558519775
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Kamala Harris,44,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Donald Trump,48,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Kamala Harris,45,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Donald Trump,48,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Kamala Harris,38,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Donald Trump,41,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Robert F. Kennedy,8,119,0.008403361344537815,1306,8.804472152321889
87403,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Jill Stein,2,119,0.008403361344537815,1100,6.96891770316118
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,4.563093910571901
87403,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,2.290926995348693
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Kamala Harris,40,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Donald Trump,42,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Robert F. Kennedy,7,119,0.008403361344537815,1306,8.804472152321889
87403,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Jill Stein,2,119,0.008403361344537815,1100,6.96891770316118
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,4.563093910571901
87403,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,2.290926995348693
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Kamala Harris,46,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Donald Trump,48,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Kamala Harris,47,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Donald Trump,48,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Kamala Harris,40,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Donald Trump,42,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Robert F. Kennedy,7,119,0.008403361344537815,1306,8.804472152321889
87403,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Jill Stein,3,119,0.008403361344537815,1100,6.96891770316118
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,4.563093910571901
87403,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,rv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,2.290926995348693
87403,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Kamala Harris,42,119,0.008403361344537815,5764,48.527296105518204
87403,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Donald Trump,43,119,0.008403361344537815,5203,43.52852889202715
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Robert F. Kennedy,6,119,0.008403361344537815,1306,8.804472152321889
87403,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Jill Stein,2,119,0.008403361344537815,1100,6.96891770316118
87403,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Cornel West,0,119,0.008403361344537815,830,4.563093910571901
87403,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Pennsylvania,2024-07-09,2024-07-11,872,lv,2024-11-05,general,Chase Oliver,0,119,0.008403361344537815,575,2.290926995348693
87408,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-07-09,2024-07-11,4000,rv,2024-11-05,general,Kamala Harris,42,119,0.008403361344537815,5764,NA
87408,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-07-09,2024-07-11,4000,rv,2024-11-05,general,Donald Trump,44,119,0.008403361344537815,5203,NA
87395,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Kamala Harris,43,120,0.008333333333333333,5764,NA
87395,1800,Noble Predictive Insights,REP,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Donald Trump,46,120,0.008333333333333333,5203,NA
87395,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Kamala Harris,40,120,0.008333333333333333,5764,NA
87395,1800,Noble Predictive Insights,REP,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Donald Trump,43,120,0.008333333333333333,5203,NA
87395,1800,Noble Predictive Insights,IND,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Robert F. Kennedy,7,120,0.008333333333333333,1306,NA
87395,1800,Noble Predictive Insights,IND,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Cornel West,1,120,0.008333333333333333,830,NA
87395,1800,Noble Predictive Insights,GRE,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Jill Stein,1,120,0.008333333333333333,1100,NA
87395,1800,Noble Predictive Insights,DEM,Center Square,2.4,-0.4,Online Panel/Text-to-Web,NA,2024-07-08,2024-07-11,2295,lv,2024-11-05,general,Kamala Harris,44,120,0.008333333333333333,5764,NA
